,1e+16,3.5938136638046404e+16,1.2915496650148827e+17,4.6415888336127917e+17,1.6681005372000558e+18,5.994842503189421e+18,2.1544346900318777e+19,7.742636826811277e+19,2.7825594022071144e+20,1e+21
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2782559402207124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.774263682681127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1544346900318834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.994842503189409,0.0,0.0,2.42881779782606,0.0,2.802965281886731,0.0,3.17819813639358,3.497591415162544,3.5539447365789325,3.873554784998241
16.68100537200059,3.5539447365789347,3.8735547849982432,4.193256202166394,4.249646241330832,4.56940162070076,4.889179728195484,4.945578901838334,5.2653704277791995,5.5851676043290075,5.904967761656551
46.41588833612777,5.585167604329007,5.90496776165655,6.224769491366616,6.544572050514445,6.864375047192238,7.18417827466746,7.240580439975459,7.560383803695298,7.880187224785269,8.199990676137979
129.15496650148827,7.880187224785269,8.199990676137979,8.519794143454277,8.839597619191364,9.159401099370413,9.479204581892597,9.799008065650785,10.118811550060963,10.438615034815067,10.758418519750592
359.38136638046257,10.438615034815067,10.758418519750593,11.078222004781814,11.398025489863521,11.717828974971852,12.037632460094233,12.357435945224022,12.677239430357721,12.99704291549348,13.316846400630329
1000.0,12.997042915493482,13.31684640063033,13.636649885767751,13.956453370905477,14.276256856043359,14.596060341181328,14.915863826319338,15.235667311457375,15.555470796595422,15.875274281733478
